,id,group,description,score,value
380,CH1.2,2,porcentaje de nacimientos en mujeres entre 10 y19 años de edad,17.29,y19
381,CH1.2,2,porcentaje de nacimientos en mujeres entre 10 y19 años de edad,16.1,mujer
382,CH1.2,2,porcentaje de nacimientos en mujeres entre 10 y19 años de edad,15.19,nacimiento
383,CH1.2,2,porcentaje de nacimientos en mujeres entre 10 y19 años de edad,7.69,edad
384,CH1.3,2,tasa de mortalidad en niños menores de cinco años,39.9,tasa de mortalidad
385,CH1.3,2,tasa de mortalidad en niños menores de cinco años,30.89,año
386,CH1.3,2,tasa de mortalidad en niños menores de cinco años,28.29,niño
387,CH1.4,2,población infantil que sufre algún tipo de desnutrición,51.59,población
388,CH1.4,2,población infantil que sufre algún tipo de desnutrición,44.5,desnutrición
389,CH1.5,2,sobrepeso infantil,95.69,sobrepeso
390,CH1.5,2,sobrepeso infantil,4.19,infantil
391,CH1.6,2,población en situación de pobreza extrema,35.4,población
392,CH1.6,2,población en situación de pobreza extrema,32.79,pobreza extrema
393,CH1.6,2,población en situación de pobreza extrema,31.6,situación
394,CH1.7,2,carencia por acceso a la alimentación,44.5,alimentación
395,CH1.7,2,carencia por acceso a la alimentación,38.59,carencia
396,CH1.7,2,carencia por acceso a la alimentación,16.7,acceso
397,CH1.8,2,población en situación de pobreza moderada,36.0,situación
398,CH1.8,2,población en situación de pobreza moderada,35.5,población
399,CH1.8,2,población en situación de pobreza moderada,26.79,pobreza
400,CH1.9,2,cobertura en educación preescolar,70.9,educación
401,CH1.9,2,cobertura en educación preescolar,20.89,cobertura
402,CH1.10,2,abandono escolar en edcación media superior,58.29,abandono escolar
403,CH1.10,2,abandono escolar en edcación media superior,41.4,edcación
404,CH1.11,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación primaria,36.0,alumno
405,CH1.11,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación primaria,25.29,comunicación
406,CH1.11,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación primaria,20.89,nivel
407,CH1.11,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación primaria,13.39,lenguaje
408,CH1.12,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas primaria,36.9,alumno
409,CH1.12,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas primaria,32.59,primaria
410,CH1.12,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas primaria,20.39,nivel
411,CH1.12,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas primaria,6.3,matemático
412,CH1.13,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación secundaria,36.29,alumno
413,CH1.13,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación secundaria,25.5,comunicación
414,CH1.13,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación secundaria,21.0,nivel
415,CH1.13,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación secundaria,13.39,lenguaje
416,CH1.14,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas secundaria,38.79,alumno
417,CH1.14,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas secundaria,25.39,secundaria
418,CH1.14,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas secundaria,23.2,nivel
419,CH1.14,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas secundaria,8.0,matemático
420,CH2.1,2,remuneraciones reales por persona empleadas en immex (obreros y personal técnico),37.09,remuneración
421,CH2.1,2,remuneraciones reales por persona empleadas en immex (obreros y personal técnico),28.7,obrero
422,CH2.1,2,remuneraciones reales por persona empleadas en immex (obreros y personal técnico),25.39,técnico
423,CH2.2,2,número de empresas por cada 100 mil habitantes (unidades económicas),39.7,habitante
424,CH2.2,2,número de empresas por cada 100 mil habitantes (unidades económicas),29.89,número
425,CH2.2,2,número de empresas por cada 100 mil habitantes (unidades económicas),15.39,empresa
426,CH2.2,2,número de empresas por cada 100 mil habitantes (unidades económicas),12.6,económico
427,CH2.3,2,desigualdad en el ingreso por hogar,39.9,desigualdad
428,CH2.3,2,desigualdad en el ingreso por hogar,36.9,hogar
429,CH2.3,2,desigualdad en el ingreso por hogar,23.1,ingreso
430,CH2.4,2,diferencia en el ingreso por género,39.7,diferencia
431,CH2.4,2,diferencia en el ingreso por género,35.29,género
432,CH2.4,2,diferencia en el ingreso por género,24.89,ingreso
433,CH2.5,2,facilidad para hacer negocios (ranking),53.9,facilidad
434,CH2.5,2,facilidad para hacer negocios (ranking),46.0,ranking
435,CH2.6,2,valor agregado por persona en el sector secundario,48.2,valor agregado
436,CH2.6,2,valor agregado por persona en el sector secundario,38.29,sector secundario
437,CH2.6,2,valor agregado por persona en el sector secundario,13.39,persona
438,CH2.7,2,crecimiento del empleo,54.9,empleo
439,CH2.7,2,crecimiento del empleo,45.0,crecimiento
440,CH2.8,2,competitividad,100.0,competitividad
441,CH2.9,2,número de patentes solicitadas por cada 100 mil personas de la pea,35.0,número
442,CH2.9,2,número de patentes solicitadas por cada 100 mil personas de la pea,28.29,pea
443,CH2.9,2,número de patentes solicitadas por cada 100 mil personas de la pea,23.1,patente
444,CH2.9,2,número de patentes solicitadas por cada 100 mil personas de la pea,13.39,persona
445,CH2.10,2,pib real,100.0,pib
446,CH2.11,2,salario digno,93.59,salario
447,CH2.11,2,salario digno,6.3,digno
448,CH2.12,2,valor agregado por persona en el sector terciario (servicios),49.0,valor agregado
449,CH2.12,2,valor agregado por persona en el sector terciario (servicios),37.09,sector terciario
450,CH2.13,2,valor agregado por persona en el sector primario,48.5,valor agregado
451,CH2.13,2,valor agregado por persona en el sector primario,37.79,sector primario
452,CH2.13,2,valor agregado por persona en el sector primario,13.5,persona
453,CH3.1,2,kilómetros de transporte público masivo por cada 100 mil habitantes (en las principales zonas metropolitanas),33.9,kilómetro
454,CH3.1,2,kilómetros de transporte público masivo por cada 100 mil habitantes (en las principales zonas metropolitanas),28.5,habitante
455,CH3.1,2,kilómetros de transporte público masivo por cada 100 mil habitantes (en las principales zonas metropolitanas),25.29,zona metropolitana
456,CH3.1,2,kilómetros de transporte público masivo por cada 100 mil habitantes (en las principales zonas metropolitanas),8.89,transporte público
457,CH3.2,2,usuarios de internet en chihuahua que accesan desde sitios públicos sin costo,22.1,internet
458,CH3.2,2,usuarios de internet en chihuahua que accesan desde sitios públicos sin costo,22.0,usuario
459,CH3.2,2,usuarios de internet en chihuahua que accesan desde sitios públicos sin costo,18.0,sitio
460,CH3.2,2,usuarios de internet en chihuahua que accesan desde sitios públicos sin costo,16.6,chihuahua
461,CH3.2,2,usuarios de internet en chihuahua que accesan desde sitios públicos sin costo,14.0,costo
462,CH3.2,2,usuarios de internet en chihuahua que accesan desde sitios públicos sin costo,5.69,público
463,CH3.3,2,porcentaje de personas que utilizan internet todos los días,34.5,día
464,CH3.3,2,porcentaje de personas que utilizan internet todos los días,29.89,internet
465,CH3.3,2,porcentaje de personas que utilizan internet todos los días,20.7,porcentaje
466,CH3.3,2,porcentaje de personas que utilizan internet todos los días,14.8,persona
467,CH3.4,2,residuos sólidos urbanos manejados adecuadamente,80.69,residuo sólido
468,CH3.4,2,residuos sólidos urbanos manejados adecuadamente,17.7,manejado
469,CH3.5,2,percepción de suministro constante de agua potable,36.5,percepción
470,CH3.5,2,percepción de suministro constante de agua potable,35.5,agua potable
471,CH3.5,2,percepción de suministro constante de agua potable,24.7,suministro
472,CH3.6,2,contaminación del aire pm 2.5,98.9,contaminación del aire
473,CH3.6,2,contaminación del aire pm 2.5,1.0,pm
474,CH4.1,2,víctimas de homicidio doloso por cada 100 mil habitantes,44.4,víctima
475,CH4.1,2,víctimas de homicidio doloso por cada 100 mil habitantes,41.29,homicidio doloso
476,CH4.1,2,víctimas de homicidio doloso por cada 100 mil habitantes,14.1,habitante
477,CH4.2,2,porcentaje de personas que perciben la inseguridad como el tema de mayor preocupación,31.0,inseguridad
478,CH4.2,2,porcentaje de personas que perciben la inseguridad como el tema de mayor preocupación,24.29,preocupación
479,CH4.2,2,porcentaje de personas que perciben la inseguridad como el tema de mayor preocupación,19.7,porcentaje
480,CH4.2,2,porcentaje de personas que perciben la inseguridad como el tema de mayor preocupación,13.89,persona
481,CH4.2,2,porcentaje de personas que perciben la inseguridad como el tema de mayor preocupación,10.89,tema
482,CH4.3,2,cifra negra,98.59,cifra
483,CH4.3,2,cifra negra,1.29,negro
484,CH4.4,2,incidencia delictiva por cada 100 mil habitantes,46.7,habitante
485,CH4.4,2,incidencia delictiva por cada 100 mil habitantes,44.2,incidencia
486,CH4.5,2,porcentaje de personas que desconfían mucho del ministerio público,48.5,ministerio público
487,CH4.5,2,porcentaje de personas que desconfían mucho del ministerio público,35.7,porcentaje
488,CH4.5,2,porcentaje de personas que desconfían mucho del ministerio público,15.6,persona
489,CH4.6,2,porcentaje de personas que desconfían mucho de la policía estatal,46.7,policía estatal
490,CH4.6,2,porcentaje de personas que desconfían mucho de la policía estatal,31.79,porcentaje
491,CH4.6,2,porcentaje de personas que desconfían mucho de la policía estatal,21.39,persona
492,CH4.7,2,porcentaje de aprobación de exámenes de control de confianza,26.7,aprobación
493,CH4.7,2,porcentaje de aprobación de exámenes de control de confianza,25.29,porcentaje
494,CH4.7,2,porcentaje de aprobación de exámenes de control de confianza,21.29,examen
495,CH4.7,2,porcentaje de aprobación de exámenes de control de confianza,13.3,confianza
496,CH4.7,2,porcentaje de aprobación de exámenes de control de confianza,13.19,control
497,CH5.1,2,porcentaje de participación cívica y política,34.0,político
498,CH5.1,2,porcentaje de participación cívica y política,32.59,participación
499,CH5.1,2,porcentaje de participación cívica y política,23.7,porcentaje
500,CH5.1,2,porcentaje de participación cívica y política,9.5,cívico
501,CH5.2,2,tasa de incidencia de corrupción por cada 100 mil habitantes,28.39,corrupción
502,CH5.2,2,tasa de incidencia de corrupción por cada 100 mil habitantes,24.89,habitante
503,CH5.2,2,tasa de incidencia de corrupción por cada 100 mil habitantes,24.89,tasa
504,CH5.2,2,tasa de incidencia de corrupción por cada 100 mil habitantes,21.6,incidencia
505,CH5.3,2,porcentaje de ciudadanos que consideran es fácil el acceso a la información de gobierno,27.29,ciudadano
506,CH5.3,2,porcentaje de ciudadanos que consideran es fácil el acceso a la información de gobierno,21.1,información
507,CH5.3,2,porcentaje de ciudadanos que consideran es fácil el acceso a la información de gobierno,18.29,gobierno
508,CH5.3,2,porcentaje de ciudadanos que consideran es fácil el acceso a la información de gobierno,18.0,porcentaje
509,CH5.3,2,porcentaje de ciudadanos que consideran es fácil el acceso a la información de gobierno,9.0,acceso
510,CH5.3,2,porcentaje de ciudadanos que consideran es fácil el acceso a la información de gobierno,6.0,fácil
511,CH5.4,2,índice de reglamentación básica municipal (puntaje promedio en el estado),31.1,índice
512,CH5.4,2,índice de reglamentación básica municipal (puntaje promedio en el estado),22.6,reglamentación
513,CH5.4,2,índice de reglamentación básica municipal (puntaje promedio en el estado),21.1,puntaje
514,CH5.4,2,índice de reglamentación básica municipal (puntaje promedio en el estado),13.8,estado
515,CH5.4,2,índice de reglamentación básica municipal (puntaje promedio en el estado),10.3,básico
516,CH5.5,2,porcentaje de ciudadanos que perciben corrupción en el sector público de las entidades federativas,29.89,ciudadano
517,CH5.5,2,porcentaje de ciudadanos que perciben corrupción en el sector público de las entidades federativas,25.89,corrupción
518,CH5.5,2,porcentaje de ciudadanos que perciben corrupción en el sector público de las entidades federativas,17.0,sector público
519,CH5.5,2,porcentaje de ciudadanos que perciben corrupción en el sector público de las entidades federativas,13.6,porcentaje
520,CH5.5,2,porcentaje de ciudadanos que perciben corrupción en el sector público de las entidades federativas,11.6,entidad
521,CH5.6,2,satisfacción general con los servicios públicos provistos por el estado de chihuahua,39.9,servicio público
522,CH5.6,2,satisfacción general con los servicios públicos provistos por el estado de chihuahua,22.89,satisfacción
523,CH5.6,2,satisfacción general con los servicios públicos provistos por el estado de chihuahua,19.2,chihuahua
524,CH5.6,2,satisfacción general con los servicios públicos provistos por el estado de chihuahua,17.0,estado
525,CH5.7,2,déficit de recursos del sector público en el estado,33.9,déficit
526,CH5.7,2,déficit de recursos del sector público en el estado,30.29,sector público
527,CH5.7,2,déficit de recursos del sector público en el estado,20.6,recurso
528,CH5.7,2,déficit de recursos del sector público en el estado,15.0,estado
529,CM1.1,2,1.1. desarrollo inclusivo y sostenible para las personas,63.4,desarrollo sostenible
530,CM1.1,2,1.1. desarrollo inclusivo y sostenible para las personas,27.6,desarrollo
531,CM1.2,2,1.2. bienestar para el desarrollo humano,50.59,bienestar
532,CM1.2,2,1.2. bienestar para el desarrollo humano,49.4,desarrollo humano
533,CM1.3,2,1.3. asistencia a población vulnerable,50.2,población
534,CM1.3,2,1.3. asistencia a población vulnerable,46.09,asistencia
535,CM1.4,2,1.4. impulso al desarrollo integral de la juventud,42.9,impulso
536,CM1.4,2,1.4. impulso al desarrollo integral de la juventud,33.29,juventud
537,CM1.4,2,1.4. impulso al desarrollo integral de la juventud,16.89,desarrollo
538,CM1.5,2,1.5. reconstitución de los pueblos indígenas,52.09,pueblo indígena
539,CM1.5,2,1.5. reconstitución de los pueblos indígenas,47.79,reconstitución
540,CM1.6,2,1.6. educación básica,73.69,educación
541,CM1.6,2,1.6. educación básica,26.2,básico
542,CM1.7,2,1.7. salud,100.0,salud
543,CM2.1,2,2.1. desarrollo económico,100.0,desarrollo económico
544,CM2.2,2,2.2. desarrollo agropecuario,90.59,desarrollo
545,CM2.2,2,2.2. desarrollo agropecuario,9.3,agropecuario
546,CM2.3,2,2.3. desarrollo pesquero y acuícola,55.59,acuícola
547,CM2.3,2,2.3. desarrollo pesquero y acuícola,33.79,desarrollo
548,CM2.4,2,2.4. empleo y derechos laborales,51.29,derecho laboral
549,CM2.4,2,2.4. empleo y derechos laborales,48.59,empleo
550,CM2.5,2,2.5. desarrollo turístico,59.09,turístico
551,CM2.5,2,2.5. desarrollo turístico,40.79,desarrollo
552,CM2.6,2,2.6. desarrollo energético,59.5,energético
553,CM2.6,2,2.6. desarrollo energético,40.4,desarrollo
554,CM2.7,2,2.7. infraestructura estratégica para el desarrollo,64.19,infraestructura
555,CM2.7,2,2.7. infraestructura estratégica para el desarrollo,23.79,estratégico
556,CM2.7,2,2.7. infraestructura estratégica para el desarrollo,11.89,desarrollo
557,CM3.1,2,3.1. medio ambiente y desarrollo sostenible,51.29,desarrollo sostenible
558,CM3.1,2,3.1. medio ambiente y desarrollo sostenible,48.59,medio ambiente
559,CM3.2,2,3.2. desarrollo de la sustentabilidad hídrica,52.5,hídrico
