,id,group,description,lemma,score
376,AG5.9,2,gestión sustentable del agua subterránea,sustentable,5.5
377,AG5.10,2,complementariedad hídrica a través del reúso del agua tratada,complementariedad,40.7
378,AG5.10,2,complementariedad hídrica a través del reúso del agua tratada,hídrico,16.5
379,AG5.10,2,complementariedad hídrica a través del reúso del agua tratada,tratado,12.0
380,AG5.10,2,complementariedad hídrica a través del reúso del agua tratada,agua,2.79
381,AG5.11,2,estrategia para la vivienda y hábitat de calidad,hábitat,31.89
382,AG5.11,2,estrategia para la vivienda y hábitat de calidad,casa,29.89
383,AG5.11,2,estrategia para la vivienda y hábitat de calidad,estrategia,24.1
384,AG5.11,2,estrategia para la vivienda y hábitat de calidad,calidad,14.0
385,AG5.12,2,sistema de planeación estatal del ordenamiento territorial y del desarrollo urbano,planeamiento,34.2
386,AG5.12,2,sistema de planeación estatal del ordenamiento territorial y del desarrollo urbano,colocación,30.1
387,AG5.12,2,sistema de planeación estatal del ordenamiento territorial y del desarrollo urbano,sistema,19.2
388,AG5.12,2,sistema de planeación estatal del ordenamiento territorial y del desarrollo urbano,desarrollo,11.1
389,AG5.12,2,sistema de planeación estatal del ordenamiento territorial y del desarrollo urbano,estatal,2.4
390,AG5.12,2,sistema de planeación estatal del ordenamiento territorial y del desarrollo urbano,territorial,1.39
391,AG5.12,2,sistema de planeación estatal del ordenamiento territorial y del desarrollo urbano,ciudadano,1.29
392,AG5.13,2,infraestructura para el desarrollo,infraestructura,67.9
393,AG5.13,2,infraestructura para el desarrollo,desarrollo,32.0
394,AG5.14,2,sistema estatal de información estadística y geográfica,información,54.79
395,AG5.14,2,sistema estatal de información estadística y geográfica,estadístico,17.39
396,AG5.14,2,sistema estatal de información estadística y geográfica,geográfico,17.39
397,AG5.14,2,sistema estatal de información estadística y geográfica,sistema,6.3
398,AG5.14,2,sistema estatal de información estadística y geográfica,estatal,3.79
399,AG5.15,2,actualización de la legislación en materia de desarrollo urbano,corrección,48.09
400,AG5.15,2,actualización de la legislación en materia de desarrollo urbano,ordenamiento jurídico,43.4
401,AG5.15,2,actualización de la legislación en materia de desarrollo urbano,desarrollo,7.3
402,AG5.15,2,actualización de la legislación en materia de desarrollo urbano,ciudadano,1.0
403,BC1.1,2,1.1 un estado de bienestar para la gente,estado de bienestar,57.0
404,BC1.1,2,1.1 un estado de bienestar para la gente,gente,42.9
405,BC1.2,2,1.2 inclusión social e igualdad de género ,equidad de género,51.5
406,BC1.2,2,1.2 inclusión social e igualdad de género ,implantación,47.2
407,BC1.2,2,1.2 inclusión social e igualdad de género ,social,1.1
408,BC1.3,2,1.3 salud para el bienestar ,salud,60.4
409,BC1.3,2,1.3 salud para el bienestar ,bienestar,39.5
410,BC1.4,2,1.4 educación,educación,100.0
411,BC1.5,2,1.5 cultura y arte en progreso ,sabiduría,43.2
412,BC1.5,2,1.5 cultura y arte en progreso ,arte,32.09
413,BC1.5,2,1.5 cultura y arte en progreso ,adelanto,24.5
414,BC2.1,2,2.1 prevención y participación ciudadana ,participación ciudadana,61.59
415,BC2.1,2,2.1 prevención y participación ciudadana ,prevención,38.29
416,BC2.2,2,2.2 procuración de justicia ,diligencia,58.79
417,BC2.2,2,2.2 procuración de justicia ,justicia,41.09
418,BC2.3,2,2.3 combate al delito ,delito,100.0
419,BC2.4,2,2.4 combate a la corrupción ,soborno,100.0
420,BC2.5,2,2.5 consolidación del sistema de justicia penal ,justicia penal,56.29
421,BC2.5,2,2.5 consolidación del sistema de justicia penal ,asentamiento,43.59
422,BC2.6,2,2.6 servicios jurídicos integrales para la sociedad ,empresa,41.09
423,BC2.6,2,2.6 servicios jurídicos integrales para la sociedad ,servicio,37.5
424,BC2.6,2,2.6 servicios jurídicos integrales para la sociedad ,legal,16.2
425,BC2.6,2,2.6 servicios jurídicos integrales para la sociedad ,global,5.0
426,BC2.7,2,2.7 fortalecimiento del sistema estatal penitenciario,fortalecimiento,72.59
427,BC2.7,2,2.7 fortalecimiento del sistema estatal penitenciario,sistema,13.89
428,BC2.7,2,2.7 fortalecimiento del sistema estatal penitenciario,penitenciario,9.89
429,BC2.7,2,2.7 fortalecimiento del sistema estatal penitenciario,estatal,3.4
430,BC3.1,2,3.1 economía sustentable ,economía,87.9
431,BC3.1,2,3.1 economía sustentable ,sustentable,12.0
432,BC3.2,2,3.2 turismo como motor para un desarrollo regional sostenible ,turismo,44.5
433,BC3.2,2,3.2 turismo como motor para un desarrollo regional sostenible ,motor,36.59
434,BC3.2,2,3.2 turismo como motor para un desarrollo regional sostenible ,desarrollo,14.6
435,BC3.2,2,3.2 turismo como motor para un desarrollo regional sostenible ,sostenible,2.59
436,BC3.2,2,3.2 turismo como motor para un desarrollo regional sostenible ,regional,1.6
437,BC3.3,2,3.3 medio ambiente y desarrollo sustentable ,desarrollo sostenible,51.0
438,BC3.3,2,3.3 medio ambiente y desarrollo sustentable ,medio ambiente,48.9
439,BC3.5,2,3.5 desarrollo agropecuario y forestal de baja california ,carrera de caballos,46.79
440,BC3.5,2,3.5 desarrollo agropecuario y forestal de baja california ,desarrollo,39.29
441,BC3.5,2,3.5 desarrollo agropecuario y forestal de baja california ,agropecuario,6.19
442,BC3.5,2,3.5 desarrollo agropecuario y forestal de baja california ,forestal,6.19
443,BC3.5,2,3.5 desarrollo agropecuario y forestal de baja california ,bajo,1.2
444,BC3.6,2,3.6 energías renovables ,energía alternativa,100.0
445,BC3.7,2,3.7 trabajo y previsión social,seguridad social,100.0
446,BC4.1,2,4.1 logística y transporte ,transporte,60.9
447,BC4.1,2,4.1 logística y transporte ,logístico,39.0
448,BC4.2,2,4.2 desarrollo urbano y ordenamiento del territorio ,reglamento,52.29
449,BC4.2,2,4.2 desarrollo urbano y ordenamiento del territorio ,territorio,45.59
450,BC4.2,2,4.2 desarrollo urbano y ordenamiento del territorio ,ciudadano,2.0
451,BC4.3,2,4.3 movilidad y transporte sustentable ,transporte,49.0
452,BC4.3,2,4.3 movilidad y transporte sustentable ,movilidad,44.29
453,BC4.3,2,4.3 movilidad y transporte sustentable ,sustentable,6.59
454,BC4.4,2,"4.4 agua potable, alcantarillado y saneamiento",alcantarillado,33.9
455,BC4.4,2,"4.4 agua potable, alcantarillado y saneamiento",saneamiento,33.0
456,BC4.4,2,"4.4 agua potable, alcantarillado y saneamiento",agua dulce,33.0
457,BC5.1,2,5.1 hacienda ordenada ,ordenada,100.0
458,BC5.2,2,5.2 gobierno eficiente,ministerio,67.0
459,BC5.2,2,5.2 gobierno eficiente,eficiente,32.9
460,BC6.1,2,6.1 política gubernamental ,político,78.3
461,BC6.1,2,6.1 política gubernamental ,gubernamental,21.6
462,BC6.2,2,6.2 fortalecimiento municipal y gobernabilidad ,gobernabilidad,50.29
463,BC6.2,2,6.2 fortalecimiento municipal y gobernabilidad ,fortalecimiento,47.4
464,BC6.2,2,6.2 fortalecimiento municipal y gobernabilidad ,municipal,2.2
465,BC6.3,2,6.3 normatividad jurídica y administrativa ,legal,77.0
466,BC6.3,2,6.3 normatividad jurídica y administrativa ,administrativo,15.0
467,BC6.4,2,6.4 servicios de gobierno ,gestión,57.0
468,BC6.4,2,6.4 servicios de gobierno ,servicio,42.9
469,BC6.5,2,6.5 gobierno honesto y de resultados ,resultado,77.59
470,BC6.5,2,6.5 gobierno honesto y de resultados ,decoroso,22.29
471,BC6.6,2,6.6 coordinación interinstitucional orientada a resultados ,coordinación interinstitucional,71.19
472,BC6.6,2,6.6 coordinación interinstitucional orientada a resultados ,resultado,28.7
473,BC6.7,2,6.7 planeación del desarrollo democrático,planeamiento,53.29
474,BC6.7,2,6.7 planeación del desarrollo democrático,desarrollo,30.6
475,BC6.7,2,6.7 planeación del desarrollo democrático,democrático,15.89
476,CH1.1,2,tasa de mortandad por suicidio,tasa,38.4
477,CH1.1,2,tasa de mortandad por suicidio,suicidio,34.4
478,CH1.1,2,tasa de mortandad por suicidio,mortandad,27.1
479,CH1.2,2,porcentaje de nacimientos en mujeres entre 10 y19 años de edad,año,22.0
480,CH1.2,2,porcentaje de nacimientos en mujeres entre 10 y19 años de edad,porcentaje,19.29
481,CH1.2,2,porcentaje de nacimientos en mujeres entre 10 y19 años de edad,mujer,16.39
482,CH1.2,2,porcentaje de nacimientos en mujeres entre 10 y19 años de edad,nacimiento,16.2
483,CH1.2,2,porcentaje de nacimientos en mujeres entre 10 y19 años de edad,edad,9.6
484,CH1.3,2,tasa de mortalidad en niños menores de cinco años,mortalidad,38.0
485,CH1.3,2,tasa de mortalidad en niños menores de cinco años,año,31.89
486,CH1.3,2,tasa de mortalidad en niños menores de cinco años,niño,29.1
487,CH1.3,2,tasa de mortalidad en niños menores de cinco años,menor,0.8
488,CH1.4,2,población infantil que sufre algún tipo de desnutrición,pueblo,50.29
489,CH1.4,2,población infantil que sufre algún tipo de desnutrición,malnutrición,44.09
490,CH1.4,2,población infantil que sufre algún tipo de desnutrición,ingenuo,3.7
491,CH1.4,2,población infantil que sufre algún tipo de desnutrición,tipo,1.79
492,CH1.5,2,sobrepeso infantil,sobrecarga,95.09
493,CH1.5,2,sobrepeso infantil,infantil,4.8
494,CH1.6,2,población en situación de pobreza extrema,pueblo,35.4
495,CH1.6,2,población en situación de pobreza extrema,miseria,32.29
496,CH1.6,2,población en situación de pobreza extrema,situación,32.2
497,CH1.7,2,carencia por acceso a la alimentación,alimentación,44.79
498,CH1.7,2,carencia por acceso a la alimentación,carencia,37.09
499,CH1.7,2,carencia por acceso a la alimentación,acceso,17.89
500,CH1.8,2,población en situación de pobreza moderada,situación,36.5
501,CH1.8,2,población en situación de pobreza moderada,pueblo,34.59
502,CH1.8,2,población en situación de pobreza moderada,pobreza,27.1
503,CH1.8,2,población en situación de pobreza moderada,moderado,1.7
504,CH1.9,2,cobertura en educación preescolar,educación,62.7
505,CH1.9,2,cobertura en educación preescolar,cubierta,28.89
506,CH1.9,2,cobertura en educación preescolar,preescolar,8.3
507,CH1.10,2,abandono escolar en edcación media superior,abandono escolar,55.29
508,CH1.10,2,abandono escolar en edcación media superior,medio,1.79
509,CH1.10,2,abandono escolar en edcación media superior,superior,1.6
510,CH1.11,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación primaria,discípulo,33.29
511,CH1.11,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación primaria,comunicación,26.2
512,CH1.11,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación primaria,grado,21.29
513,CH1.11,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación primaria,habla,14.5
514,CH1.11,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación primaria,satisfactorio,3.0
515,CH1.11,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación primaria,principal,1.0
516,CH1.11,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación primaria,prueba,0.4
517,CH1.12,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas primaria,discípulo,35.29
518,CH1.12,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas primaria,escuela,32.59
519,CH1.12,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas primaria,grado,21.79
520,CH1.12,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas primaria,matemático,6.09
521,CH1.12,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas primaria,satisfactorio,3.5
522,CH1.12,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas primaria,prueba,0.4
523,CH1.13,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación secundaria,discípulo,33.4
524,CH1.13,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación secundaria,comunicación,26.29
525,CH1.13,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación secundaria,grado,21.5
526,CH1.13,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación secundaria,habla,14.6
527,CH1.13,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación secundaria,satisfactorio,3.0
528,CH1.13,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación secundaria,secundario,0.5
529,CH1.13,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea de lenguaje y comunicación secundaria,prueba,0.4
530,CH1.14,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas secundaria,discípulo,37.09
531,CH1.14,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas secundaria,grado,25.1
532,CH1.14,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas secundaria,escuela media,24.79
533,CH1.14,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas secundaria,matemático,8.0
534,CH1.14,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas secundaria,satisfactorio,4.19
535,CH1.14,2,alumnos que alcanzan cuando menos un nivel satisfactorio en la prueba planea en matemáticas secundaria,prueba,0.5
536,CH2.1,2,remuneraciones reales por persona empleadas en immex (obreros y personal técnico),remuneración,34.7
537,CH2.1,2,remuneraciones reales por persona empleadas en immex (obreros y personal técnico),obrero,28.79
538,CH2.1,2,remuneraciones reales por persona empleadas en immex (obreros y personal técnico),perito,24.79
539,CH2.1,2,remuneraciones reales por persona empleadas en immex (obreros y personal técnico),persona,9.3
540,CH2.1,2,remuneraciones reales por persona empleadas en immex (obreros y personal técnico),real,1.29
541,CH2.1,2,remuneraciones reales por persona empleadas en immex (obreros y personal técnico),característico,0.8
542,CH2.2,2,número de empresas por cada 100 mil habitantes (unidades económicas),número,36.29
543,CH2.2,2,número de empresas por cada 100 mil habitantes (unidades económicas),habitante,32.0
544,CH2.2,2,número de empresas por cada 100 mil habitantes (unidades económicas),empresa,14.39
545,CH2.2,2,número de empresas por cada 100 mil habitantes (unidades económicas),económico,10.1
546,CH2.2,2,número de empresas por cada 100 mil habitantes (unidades económicas),unidad,6.9
547,CH2.3,2,desigualdad en el ingreso por hogar,casa,35.29
548,CH2.3,2,desigualdad en el ingreso por hogar,diversidad,34.5
549,CH2.3,2,desigualdad en el ingreso por hogar,entrada,30.1
550,CH2.4,2,diferencia en el ingreso por género,diversidad,37.29
551,CH2.4,2,diferencia en el ingreso por género,especie,34.59
552,CH2.4,2,diferencia en el ingreso por género,ingreso,28.0
553,CH2.5,2,facilidad para hacer negocios (ranking),facilidad,53.79
554,CH2.5,2,facilidad para hacer negocios (ranking),clasificación,46.09
555,CH2.6,2,valor agregado por persona en el sector secundario,valor añadido,46.09
556,CH2.6,2,valor agregado por persona en el sector secundario,industria,38.09
